Survived,PassengerId,DTree,Logit,SVM,AdaBoost,Random Forest,Naive Bayes,Neural Network,kNN,DTree (0),DTree (1),Logit (0),Logit (1),SVM (0),SVM (1),AdaBoost (0),AdaBoost (1),Random Forest (0),Random Forest (1),Naive Bayes (0),Naive Bayes (1),Neural Network (0),Neural Network (1),kNN (0),kNN (1)
0.0,1057.0,1,1,1,0,0,1,1,0,0.4492753623188406,0.5507246376811594,0.49452475883426983,0.5054752411657302,0.4323318617131709,0.5676681382868292,0.9999999999999998,2.2204460492503974e-16,0.5358932067085003,0.46410679329149984,0.10363595891190755,0.8963640410880925,0.1943184449223394,0.8056815550776606,0.5714285714285714,0.42857142857142855
0.0,1058.0,0,0,0,1,0,1,0,0,0.6604938271604939,0.3395061728395062,0.7115338706106926,0.28846612938930744,0.7912976760810179,0.208702323918982,0.0001750127304190157,0.999824987269581,0.6245580142519128,0.3754419857480874,0.2584526423827211,0.7415473576172789,0.7980236430158008,0.20197635698419922,0.5714285714285714,0.42857142857142855
0.0,1059.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.9253309447820518,0.07466905521794823,0.8154644870473465,0.18453551295265355,0.9999999999999998,2.2204460492503974e-16,0.9632294070716987,0.03677059292830161,0.4637024670415017,0.5362975329584984,0.8959155905212167,0.10408440947878328,0.8571428571428571,0.14285714285714285
1.0,1060.0,1,1,1,1,1,1,1,0,0.0,1.0,0.09969790474126228,0.9003020952587377,0.2285427692983518,0.7714572307016482,2.2204460492503974e-16,0.9999999999999998,0.026088323801174474,0.9739116761988256,0.05827898579372417,0.9417210142062759,0.005935177262007207,0.9940648227379928,0.5714285714285714,0.42857142857142855
0.0,1061.0,1,1,1,0,0,1,1,1,0.4492753623188406,0.5507246376811594,0.42591110035482826,0.5740888996451717,0.31140052403027174,0.6885994759697284,0.9999999999999998,2.2204460492503974e-16,0.8111475976254596,0.18885240237454018,0.2988471942036536,0.7011528057963464,0.07754253768815988,0.9224574623118401,0.42857142857142855,0.5714285714285714
0.0,1062.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9312215959174608,0.06877840408253927,0.7597231733245747,0.24027682667542502,0.9999999999999998,2.2204460492503974e-16,0.890998943759294,0.10900105624070595,0.9297673675604143,0.07023263243958572,0.8904635983840505,0.10953640161594948,1.0,0.0
0.0,1063.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.925178065102971,0.07482193489702907,0.7620454428430044,0.23795455715699573,0.9999999999999998,2.2204460492503974e-16,0.6573440243976941,0.3426559756023056,0.9163821662157736,0.08361783378422645,0.8744343312488039,0.1255656687511961,0.5714285714285714,0.42857142857142855
0.0,1064.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9129986160566249,0.08700138394337513,0.7684261793507006,0.23157382064929938,0.9999999999999998,2.2204460492503974e-16,0.8809635227221548,0.11903647727784512,0.8617643010784357,0.1382356989215643,0.8512823312629425,0.1487176687370575,0.8571428571428571,0.14285714285714285
0.0,1065.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9313313587392017,0.06866864126079833,0.7595702423339147,0.24042975766608518,0.8332226912470181,0.16677730875298183,0.8498207267611391,0.15017927323886082,0.9297673675604143,0.07023263243958572,0.8902881025699063,0.10971189743009364,0.8571428571428571,0.14285714285714285
0.0,1066.0,0,0,0,0,0,0,0,0,0.6604938271604939,0.3395061728395062,0.9800321463460842,0.019967853653915867,0.7642097893141844,0.23579021068581563,0.9999999999999998,2.2204460492503974e-16,0.9280953955740392,0.07190460442596062,0.6976353482442549,0.30236465175574523,0.9787307223300636,0.02126927766993634,0.7142857142857143,0.2857142857142857
1.0,1067.0,1,1,1,1,1,1,1,0,0.0,1.0,0.21841338363923535,0.7815866163607647,0.3261291118899861,0.6738708881100139,2.2204460492503974e-16,0.9999999999999998,0.030125000000000002,0.9698749999999999,0.024828376240582546,0.9751716237594175,0.01898907443752862,0.9810109255624714,0.7142857142857143,0.2857142857142857
1.0,1068.0,1,1,1,1,1,1,1,1,0.0,1.0,0.17673241714796795,0.823267582852032,0.258506540405031,0.741493459594969,2.2204460492503974e-16,0.9999999999999998,0.01435612591431557,0.9856438740856843,0.04628140291195941,0.9537185970880405,0.023062500773632366,0.9769374992263676,0.42857142857142855,0.5714285714285714
0.0,1069.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.7444016467935104,0.25559835320648955,0.7903289853306162,0.20967101466938365,0.9999999999999998,2.2204460492503974e-16,0.7411395919052892,0.258860408094711,0.2584526423827211,0.7415473576172789,0.774542845823247,0.22545715417675305,0.42857142857142855,0.5714285714285714
1.0,1070.0,1,1,1,1,1,1,1,0,0.0,1.0,0.4054425844739812,0.5945574155260188,0.485319096470368,0.514680903529632,2.2204460492503974e-16,0.9999999999999998,0.034775641025641034,0.9652243589743589,0.0636185705526217,0.9363814294473783,0.07122342338050014,0.9287765766194999,0.5714285714285714,0.42857142857142855
0.0,1071.0,0,1,1,1,1,1,1,1,0.5,0.5,0.2757369227357954,0.7242630772642046,0.3020136136733572,0.6979863863266428,2.2204460492503974e-16,0.9999999999999998,0.05269047619047619,0.947309523809524,0.014806837499461066,0.985193162500539,0.017823487623894407,0.9821765123761056,0.14285714285714285,0.8571428571428571
0.0,1072.0,0,0,0,0,0,0,0,1,0.8732394366197183,0.1267605633802817,0.825337920546978,0.1746620794530221,0.7929535147277522,0.20704648527224787,0.9999999999999998,2.2204460492503974e-16,0.8529682918201023,0.14703170817989794,0.7295834657630342,0.27041653423696577,0.9442606458829457,0.05573935411705429,0.42857142857142855,0.5714285714285714
0.0,1073.0,0,0,0,1,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6441197014627462,0.35588029853725384,0.7509288067115102,0.24907119328848984,2.2204460492503974e-16,0.9999999999999998,0.6919081357573512,0.30809186424264906,0.13014298879174058,0.8698570112082594,0.5620117475332913,0.4379882524667087,0.2857142857142857,0.7142857142857143
1.0,1074.0,1,1,1,1,1,1,1,1,0.0,1.0,0.06194339591655529,0.9380566040834447,0.2391335226441443,0.7608664773558557,2.2204460492503974e-16,0.9999999999999998,0.00017241379310344826,0.9998275862068965,0.02511655141391154,0.9748834485860884,0.0024923608957875265,0.9975076391042125,0.14285714285714285,0.8571428571428571
0.0,1075.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311530830226502,0.06884691697734978,0.7598179149257707,0.24018208507422947,0.9089966992884692,0.09100330071153083,0.8531811816218422,0.14681881837815736,0.9297673675604143,0.07023263243958572,0.8905728851119814,0.10942711488801858,0.8571428571428571,0.14285714285714285
1.0,1076.0,1,1,1,1,1,1,1,1,0.0,1.0,0.037326084777870916,0.9626739152221291,0.41804718123254114,0.581952818767459,2.2204460492503974e-16,0.9999999999999998,0.05533333333333333,0.9446666666666667,0.013120544564158036,0.986879455435842,0.23015051106064643,0.7698494889393536,0.2857142857142857,0.7142857142857143
0.0,1077.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.8650462029532833,0.13495379704671676,0.7944508486108426,0.20554915138915753,0.9999999999999998,2.2204460492503974e-16,0.9155028432964927,0.08449715670350752,0.5205942879884208,0.4794057120115793,0.9561486047813282,0.04385139521867177,0.7142857142857143,0.2857142857142857
1.0,1078.0,1,1,1,1,1,1,1,1,0.0,1.0,0.2307212868766082,0.7692787131233918,0.25885139207512103,0.7411486079248791,2.2204460492503974e-16,0.9999999999999998,0.08518684240940337,0.914813157590597,0.0333103586940594,0.9666896413059406,0.010118204571736733,0.9898817954282633,0.42857142857142855,0.5714285714285714
0.0,1079.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8993040524750092,0.10069594752499082,0.7662457180497932,0.23375428195020678,0.5,0.5,0.7410476869208681,0.2589523130791313,0.8383403292797156,0.1616596707202844,0.7995485302659162,0.2004514697340838,0.8571428571428571,0.14285714285714285
0.0,1080.0,0,0,0,0,0,1,0,0,0.5,0.5,0.5166676102913362,0.48333238970866377,0.6455733403365563,0.35442665966344367,0.9999999999999998,2.2204460492503974e-16,0.8948562271062273,0.10514377289377289,0.09354194801601136,0.9064580519839887,0.9260868024329773,0.07391319756702272,1.0,0.0
0.0,1081.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.8669075960458821,0.1330924039541179,0.7939176350691499,0.20608236493085025,0.9999999999999998,2.2204460492503974e-16,0.8692669490836399,0.13073305091636034,0.6738202673211369,0.326179732678863,0.9601639371026806,0.039836062897319474,0.5714285714285714,0.42857142857142855
0.0,1082.0,0,0,0,0,0,0,0,1,0.9649122807017544,0.03508771929824561,0.8336639271743165,0.16633607282568347,0.7959065796106103,0.20409342038938982,0.9999999999999998,2.2204460492503974e-16,0.9063660419167863,0.0936339580832138,0.5205942879884208,0.4794057120115793,0.9390087768145811,0.060991223185418934,0.42857142857142855,0.5714285714285714
0.0,1083.0,0,0,0,0,0,1,0,0,0.8732394366197183,0.1267605633802817,0.6111810170977461,0.38881898290225386,0.7817422579654614,0.21825774203453852,0.9999999999999998,2.2204460492503974e-16,0.8818627138067997,0.11813728619320045,0.4295363162504897,0.5704636837495104,0.7982094027830604,0.2017905972169396,0.8571428571428571,0.14285714285714285
1.0,1084.0,1,0,0,1,1,0,0,1,0.0,1.0,0.8999453021061184,0.10005469789388158,0.7760664157346068,0.22393358426539317,2.2204460492503974e-16,0.9999999999999998,0.48257480575563816,0.5174251942443617,0.5392121150043838,0.46078788499561607,0.55058244140206,0.44941755859793997,0.42857142857142855,0.5714285714285714
0.0,1085.0,0,0,0,0,0,0,0,0,0.926829268292683,0.07317073170731707,0.9276645950579392,0.0723354049420608,0.7930828634557815,0.2069171365442184,0.9999999999999998,2.2204460492503974e-16,0.8013535714751814,0.19864642852481879,0.6738202673211369,0.326179732678863,0.9387469370086127,0.06125306299138736,0.7142857142857143,0.2857142857142857
0.0,1086.0,0,0,0,1,0,1,1,0,0.6604938271604939,0.3395061728395062,0.7647345503998193,0.23526544960018075,0.6100299191279145,0.38997008087208546,2.2204460492503974e-16,0.9999999999999998,0.5209188352497176,0.47908116475028245,0.2365113596903961,0.763488640309604,0.11445489659733665,0.8855451034026633,0.7142857142857143,0.2857142857142857
0.0,1087.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.9372670105629866,0.06273298943701339,0.757114126486203,0.2428858735137971,0.9999999999999998,2.2204460492503974e-16,0.8253023675957373,0.17469763240426261,0.9297673675604143,0.07023263243958572,0.9012340615419565,0.09876593845804355,0.8571428571428571,0.14285714285714285
0.0,1088.0,0,1,1,1,1,1,0,1,0.6604938271604939,0.3395061728395062,0.3874547314052651,0.6125452685947349,0.46633590749255044,0.5336640925074496,2.2204460492503974e-16,0.9999999999999998,0.19269047619047622,0.8073095238095239,0.14123569119288948,0.8587643088071105,0.6081256950986358,0.39187430490136427,0.2857142857142857,0.7142857142857143
1.0,1089.0,1,1,1,0,1,1,1,0,0.2682926829268293,0.7317073170731707,0.3963768408825217,0.6036231591174783,0.3142650232148772,0.6857349767851227,0.9999999999999998,2.2204460492503974e-16,0.4881471001100335,0.5118528998899664,0.4283372421858992,0.5716627578141009,0.07660558239889981,0.9233944176011002,0.5714285714285714,0.42857142857142855
0.0,1090.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.7927596308337299,0.20724036916627014,0.7867353932882409,0.21326460671175895,0.9999999999999998,2.2204460492503974e-16,0.9507986447186506,0.04920135528134976,0.6907366797005049,0.3092633202994951,0.9086431945776151,0.09135680542238486,1.0,0.0
0.0,1091.0,1,1,1,0,0,1,1,1,0.4492753623188406,0.5507246376811594,0.48973515793574385,0.5102648420642562,0.3060689809111767,0.6939310190888235,0.9999999999999998,2.2204460492503974e-16,0.7643555790302962,0.23564442096970364,0.3823092784224166,0.6176907215775834,0.08476070818354486,0.9152392918164551,0.42857142857142855,0.5714285714285714
0.0,1092.0,1,1,1,1,1,1,1,1,0.4492753623188406,0.5507246376811594,0.4798710250414029,0.5201289749585971,0.3082427862310377,0.691757213768962,2.2204460492503974e-16,0.9999999999999998,0.2913943851290259,0.708605614870974,0.24548319827395232,0.7545168017260477,0.09726485960209408,0.9027351403979059,0.2857142857142857,0.7142857142857143
1.0,1093.0,1,0,0,1,1,0,1,1,0.0,1.0,0.8866286163123384,0.11337138368766161,0.6873133265470375,0.3126866734529627,2.2204460492503974e-16,0.9999999999999998,0.20499206349206348,0.7950079365079366,0.7312419730603227,0.26875802693967743,0.14705259717650598,0.852947402823494,0.0,1.0
0.0,1094.0,0,1,0,0,0,1,1,1,0.6604938271604939,0.3395061728395062,0.4810927535027457,0.5189072464972543,0.6051503012109528,0.3948496987890473,0.9999999999999998,2.2204460492503974e-16,0.637663931647928,0.3623360683520719,0.2584526423827211,0.7415473576172789,0.38773118180379285,0.6122688181962072,0.2857142857142857,0.7142857142857143
1.0,1095.0,1,1,1,1,1,1,1,1,0.0,1.0,0.16135141805327835,0.8386485819467216,0.2574270469596226,0.7425729530403775,2.2204460492503974e-16,0.9999999999999998,0.08406305968805969,0.9159369403119405,0.0333103586940594,0.9666896413059406,0.006169750165145094,0.9938302498348549,0.42857142857142855,0.5714285714285714
0.0,1096.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8031074761017761,0.19689252389822384,0.7889728518081828,0.2110271481918171,0.9999999999999998,2.2204460492503974e-16,0.9336805100261549,0.06631948997384547,0.6907366797005049,0.3092633202994951,0.9222247136472308,0.07777528635276919,1.0,0.0
0.0,1097.0,0,0,0,0,0,1,0,0,0.8732394366197183,0.1267605633802817,0.6115091214002293,0.3884908785997707,0.7817566825652765,0.2182433174347236,0.9999999999999998,2.2204460492503974e-16,0.8996635268149298,0.10033647318507039,0.4295363162504897,0.5704636837495104,0.7994393409631257,0.2005606590368743,0.8571428571428571,0.14285714285714285
1.0,1098.0,1,0,1,0,0,1,1,0,0.2682926829268293,0.7317073170731707,0.5312497604205316,0.4687502395794684,0.3054008656615266,0.6945991343384731,0.9999999999999998,2.2204460492503974e-16,0.6463600491794117,0.35363995082058836,0.4544768303007954,0.5455231696992047,0.09139437272420092,0.9086056272757991,1.0,0.0
0.0,1099.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.7979830312437562,0.20201696875624375,0.7879324256793008,0.2120675743206992,0.9999999999999998,2.2204460492503974e-16,0.9497677374404851,0.05023226255951526,0.6907366797005049,0.3092633202994951,0.9154829247516927,0.08451707524830732,1.0,0.0
1.0,1100.0,1,1,1,1,1,1,1,1,0.0,1.0,0.10904957969154283,0.8909504203084572,0.22636278035597143,0.7736372196440285,2.2204460492503974e-16,0.9999999999999998,0.027740866174055828,0.9722591338259443,0.05827898579372417,0.9417210142062759,0.00700897706197845,0.9929910229380216,0.42857142857142855,0.5714285714285714
0.0,1101.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9203490602145461,0.07965093978545391,0.7639396788410017,0.23606032115899825,0.9999999999999998,2.2204460492503974e-16,0.8804744152176278,0.11952558478237207,0.9163821662157736,0.08361783378422645,0.8605360264362429,0.139463973563757,0.8571428571428571,0.14285714285714285
0.0,1102.0,0,0,0,1,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9304455922958679,0.06955440770413215,0.7631512432413174,0.23684875675868255,2.2204460492503974e-16,0.9999999999999998,0.713791083705527,0.2862089162944731,0.798327727090004,0.20167227290999595,0.8790887450503931,0.12091125494960683,0.8571428571428571,0.14285714285714285
0.0,1103.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9313926019811005,0.06860739801889948,0.7594842972355358,0.24051570276446413,0.9999999999999998,2.2204460492503974e-16,0.9020255229606093,0.0979744770393907,0.9297673675604143,0.07023263243958572,0.890189962714518,0.109810037285482,1.0,0.0
0.0,1104.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.692592412305385,0.30740758769461496,0.7769939999080075,0.2230060000919924,0.9999999999999998,2.2204460492503974e-16,0.881600966059423,0.11839903394057695,0.37123923017484645,0.6287607698251536,0.8837792880593458,0.1162207119406542,0.7142857142857143,0.2857142857142857
1.0,1105.0,1,1,1,1,1,1,1,0,0.18181818181818182,0.8181818181818182,0.45081506860699416,0.5491849313930058,0.278144646776577,0.7218553532234228,9.791666646456536e-06,0.9999902083333535,0.28978276815776827,0.7102172318422316,0.08193811852907193,0.918061881470928,0.025763710393476025,0.974236289606524,0.8571428571428571,0.14285714285714285
0.0,1106.0,0,0,0,0,0,1,1,0,0.8571428571428571,0.14285714285714285,0.6587040662792976,0.34129593372070244,0.5806928813296174,0.4193071186703825,0.9999999999999998,2.2204460492503974e-16,0.8054687804907071,0.19453121950929306,0.3041535847548866,0.6958464152451134,0.2266202979849542,0.7733797020150458,0.8571428571428571,0.14285714285714285
0.0,1107.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.6798368855421442,0.3201631144578558,0.7913798254523884,0.2086201745476115,0.9999999999889718,1.1028289492923632e-11,0.7378795854041047,0.2621204145958959,0.2584526423827211,0.7415473576172789,0.8116328990831043,0.18836710091689574,0.5714285714285714,0.42857142857142855
1.0,1108.0,1,1,1,1,1,0,1,1,0.2682926829268293,0.7317073170731707,0.4900468416531526,0.5099531583468474,0.3060128859347249,0.6939871140652751,2.2204460492503974e-16,0.9999999999999998,0.27657203887651105,0.723427961123489,0.5210867572466901,0.47891324275331,0.08447236274552505,0.915527637254475,0.0,1.0
0.0,1109.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6896250456011378,0.3103749543988622,0.6932674711512019,0.30673252884879815,0.9999988737188994,1.1262811005590542e-06,0.735654248125969,0.2643457518740313,0.13014298879174058,0.8698570112082594,0.6810070450052592,0.31899295499474084,0.14285714285714285,0.8571428571428571
1.0,1110.0,1,1,1,1,1,1,1,1,0.0,1.0,0.08953963676217247,0.9104603632378275,0.36474910710936115,0.6352508928906389,2.2204460492503974e-16,0.9999999999999998,0.031940476190476186,0.9680595238095239,0.012147387844624196,0.9878526121553759,0.012757213345380158,0.9872427866546198,0.2857142857142857,0.7142857142857143
0.0,1111.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.931050195169761,0.06894980483023905,0.7599591596292221,0.240040840370778,0.9999999999999998,2.2204460492503974e-16,0.8690145599210856,0.13098544007891444,0.882774079975404,0.11722592002459596,0.8907366358749433,0.10926336412505665,1.0,0.0
1.0,1112.0,1,1,1,1,1,1,1,1,0.0,1.0,0.2506188994476839,0.7493811005523161,0.24603947479148483,0.7539605252085151,2.2204460492503974e-16,0.9999999999999998,0.02164971944826497,0.9783502805517352,0.18150055845593432,0.8184994415440656,0.031569161766942466,0.9684308382330575,0.2857142857142857,0.7142857142857143
0.0,1113.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9103483089371305,0.08965169106286955,0.7661497185446433,0.23385028145535675,0.9999999999999998,2.2204460492503974e-16,0.8807901785777296,0.11920982142227059,0.8383403292797156,0.1616596707202844,0.8269427296677476,0.17305727033225243,0.8571428571428571,0.14285714285714285
1.0,1114.0,1,1,1,1,1,1,1,0,0.0,1.0,0.20847875437876284,0.7915212456212372,0.2534764538556202,0.7465235461443798,2.2204460492503974e-16,0.9999999999999998,0.06102514477736678,0.9389748552226332,0.1324751045260796,0.8675248954739203,0.01786885567431251,0.9821311443256875,0.7142857142857143,0.2857142857142857
0.0,1115.0,0,0,0,1,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9104591591112919,0.08954084088870806,0.7659969107243412,0.2340030892756591,2.2204460492503974e-16,0.9999999999999998,0.8002970423432683,0.1997029576567313,0.9011515763255278,0.09884842367447223,0.8265097188348394,0.1734902811651607,0.8571428571428571,0.14285714285714285
1.0,1116.0,1,1,1,1,1,1,1,0,0.18181818181818182,0.8181818181818182,0.18890851091600935,0.8110914890839906,0.23966728155435202,0.7603327184456481,2.2204460492503974e-16,0.9999999999999998,0.10499404761904758,0.8950059523809523,0.045240666319388015,0.954759333680612,0.013592943397329305,0.9864070566026707,0.5714285714285714,0.42857142857142855
0.0,1117.0,1,0,0,0,0,1,1,1,0.4492753623188406,0.5507246376811594,0.5883166280390635,0.4116833719609365,0.5893770774044744,0.4106229225955254,0.9999999999999998,2.2204460492503974e-16,0.636234427964232,0.3637655720357679,0.14581029517355412,0.854189704826446,0.2390979496075336,0.7609020503924664,0.42857142857142855,0.5714285714285714
0.0,1118.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9155560814973885,0.08444391850261142,0.7651406758497228,0.2348593241502773,0.9999999999999998,2.2204460492503974e-16,0.8292666710209573,0.1707333289790423,0.9163821662157736,0.08361783378422645,0.8437766760168633,0.15622332398313665,1.0,0.0
1.0,1119.0,1,1,1,1,1,0,1,1,0.2682926829268293,0.7317073170731707,0.4902194533833971,0.5097805466166029,0.3059821543772696,0.6940178456227306,0.12510535641994072,0.8748946435800593,0.27149323878852294,0.728506761211477,0.5210867572466901,0.47891324275331,0.08431306229266566,0.9156869377073343,0.14285714285714285,0.8571428571428571
0.0,1120.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.9481449819508667,0.05185501804913332,0.754181639200199,0.2458183607998011,0.9999999999999998,2.2204460492503974e-16,0.8568403061570043,0.14315969384299562,0.7519202118725614,0.24807978812743856,0.8810721878124693,0.11892781218753065,0.7142857142857143,0.2857142857142857
0.0,1121.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.8513854789697324,0.14861452103026768,0.7939561752913552,0.2060438247086449,0.9999999999999998,2.2204460492503974e-16,0.8755263647656214,0.12447363523437875,0.6738202673211369,0.326179732678863,0.9564555867700135,0.043544413229986506,0.5714285714285714,0.42857142857142855
0.0,1122.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6816628865110451,0.3183371134889549,0.7726784239672488,0.227321576032751,0.9999999999999998,2.2204460492503974e-16,0.8116009660594231,0.1883990339405769,0.37123923017484645,0.6287607698251536,0.8918271182663698,0.10817288173363011,0.2857142857142857,0.7142857142857143
1.0,1123.0,1,1,1,1,1,1,1,1,0.0,1.0,0.07731744116933303,0.922682558830667,0.23791525354590928,0.7620847464540906,2.2204460492503974e-16,0.9999999999999998,0.02918356189641257,0.9708164381035874,0.0408749923423111,0.9591250076576889,0.00366054032425267,0.9963394596757473,0.0,1.0
0.0,1124.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9110241260823443,0.08897587391765574,0.7652032167761228,0.23479678322387715,0.9999999999999998,2.2204460492503974e-16,0.8547320572903051,0.14526794270969481,0.9011515763255278,0.09884842367447223,0.8248672943618887,0.17513270563811129,0.8571428571428571,0.14285714285714285
0.0,1125.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9311087900960893,0.0688912099039107,0.7598788720159625,0.2401211279840375,0.9999999999999998,2.2204460492503974e-16,0.8869630344760014,0.11303696552399863,0.9297673675604143,0.07023263243958572,0.8906434334807103,0.10935656651928975,1.0,0.0
0.0,1126.0,0,0,0,1,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6231310307980791,0.376868969201921,0.7770336751468384,0.22296632485316173,2.2204460492503974e-16,0.9999999999999998,0.6502490245717186,0.34975097542828154,0.2584526423827211,0.7415473576172789,0.6208197033958913,0.3791802966041087,0.2857142857142857,0.7142857142857143
0.0,1127.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9077818465847043,0.09221815341529567,0.7662769315784662,0.23372306842153376,0.9999999999999998,2.2204460492503974e-16,0.8785014208282044,0.1214985791717956,0.9011515763255278,0.09884842367447223,0.8199465309560219,0.1800534690439781,0.7142857142857143,0.2857142857142857
0.0,1128.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.783134193434524,0.216865806565476,0.7770668261145899,0.22293317388541015,0.9999999999999998,2.2204460492503974e-16,0.7487047708930485,0.25129522910695146,0.2584526423827211,0.7415473576172789,0.545490729198401,0.454509270801599,0.2857142857142857,0.7142857142857143
0.0,1129.0,0,0,0,1,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9080630547052654,0.09193694529473462,0.7658874349652532,0.23411256503474676,2.2204460492503974e-16,0.9999999999999998,0.7190825465759297,0.28091745342407015,0.9011515763255278,0.09884842367447223,0.8188100855915575,0.18118991440844248,0.7142857142857143,0.2857142857142857
1.0,1130.0,1,1,1,1,1,1,1,0,0.0,1.0,0.22135994157939753,0.7786400584206025,0.25522048789394725,0.7447795121060528,2.2204460492503974e-16,0.9999999999999998,0.09977612812368906,0.9002238718763109,0.061518915504468655,0.9384810844955314,0.005717340569451279,0.9942826594305487,0.5714285714285714,0.42857142857142855
1.0,1131.0,1,1,1,1,1,1,1,1,0.0,1.0,0.11508474803140123,0.8849152519685988,0.23890283684061994,0.76109716315938,2.2204460492503974e-16,0.9999999999999998,0.0036724137931034486,0.9963275862068965,0.027848005367713233,0.9721519946322867,0.001388261076911479,0.9986117389230885,0.42857142857142855,0.5714285714285714
1.0,1132.0,1,1,1,1,1,1,1,0,0.18181818181818182,0.8181818181818182,0.19870650358527098,0.801293496414729,0.2442894080119401,0.75571059198806,2.2204460492503974e-16,0.9999999999999998,0.13482738095238095,0.8651726190476191,0.045240666319388015,0.954759333680612,0.01340038543400468,0.9865996145659953,0.8571428571428571,0.14285714285714285
1.0,1133.0,1,1,1,1,1,1,1,0,0.18181818181818182,0.8181818181818182,0.4343868996266631,0.5656131003733369,0.3523609325921175,0.6476390674078825,2.2204460492503974e-16,0.9999999999999998,0.09008333333333333,0.9099166666666666,0.04473219128524924,0.9552678087147508,0.07047581208798326,0.9295241879120167,0.5714285714285714,0.42857142857142855
0.0,1134.0,0,0,0,1,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6400477832799001,0.35995221672009986,0.7231496929220952,0.27685030707790464,2.2204460492503974e-16,0.9999999999999998,0.7048629082899324,0.2951370917100677,0.13014298879174058,0.8698570112082594,0.6706782654419715,0.3293217345580285,0.0,1.0
0.0,1135.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9311059437508049,0.0688940562491951,0.759882781386915,0.2401172186130849,0.9999999999999998,2.2204460492503974e-16,0.8869630344760014,0.11303696552399863,0.9297673675604143,0.07023263243958572,0.8906479642485887,0.10935203575141132,1.0,0.0
0.0,1136.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9505846311909351,0.04941536880906497,0.8358774188223139,0.16412258117768613,0.9999999999999998,2.2204460492503974e-16,0.8998606787850683,0.1001393212149319,0.6749977810141805,0.3250022189858195,0.9103488656867674,0.08965113431323254,0.7142857142857143,0.2857142857142857
0.0,1137.0,0,0,0,1,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6616989588176508,0.33830104118234916,0.78783632104237,0.21216367895763008,3.064017877443019e-08,0.9999999693598213,0.7133230660464694,0.286676933953531,0.2584526423827211,0.7415473576172789,0.7617851518329816,0.23821484816701843,0.42857142857142855,0.5714285714285714
1.0,1138.0,1,1,1,1,1,1,1,1,0.0,1.0,0.19936727171380597,0.800632728286194,0.25317403501000496,0.7468259649899952,2.2204460492503974e-16,0.9999999999999998,0.14894181531536077,0.8510581846846391,0.07430678986077363,0.9256932101392263,0.0198436134065324,0.9801563865934676,0.2857142857142857,0.7142857142857143
